it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	
0	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.15022269410217581	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	0.27019195893136816	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235	-0.11996926482919235
1000	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.15734133915471613	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.14503068183197457	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558	0.012310657322741558
2000	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.14970419975721855	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.29906951164964923	0.40197133561086257	0.40197133561086257	0.40197133561086257	0.40197133561086257	0.40197133561086257	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.10012432039106429	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.096570596666400332	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	0.14128982862600198	-0.25226713585364402	-0.25226713585364402	-0.25226713585364402	-0.25226713585364402	-0.25226713585364402	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.049579879366154253	0.053133603090818216	0.053133603090818216	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.2024989149832489	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725	0.15777968302364725
3000	0.30928131701776007	0.30928131701776007	0.30928131701776007	0.30928131701776007	0.30928131701776007	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.10214123930837948	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.19240253809498631	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.28555024077301344	0.3611604583084157	0.3611604583084157	0.3611604583084157	0.3611604583084157	0.3611604583084157	0.3611604583084157	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.10129705464501464	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	0.15575452771898582	-0.051879141290655628	-0.051879141290655628	-0.051879141290655628	-0.051879141290655628	-0.051879141290655628	-0.25901921900003622	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.00084418466336484699	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.091105483449971672	0.036648010376000489	0.036648010376000489	0.036648010376000489	0.036648010376000489	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762	0.12979571305402762
4000	0.33571346113091638	0.33571346113091638	0.33571346113091638	0.33571346113091638	0.33571346113091638	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.072904132942900116	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.20928631846705412	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.52143020440465249	0.37872943062624298	0.37872943062624298	0.37872943062624298	0.37872943062624298	0.37872943062624298	0.37872943062624298	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.084451967773770426	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	0.0923127549371138	-0.0430159694953266	-0.0430159694953266	-0.0430159694953266	-0.0430159694953266	-0.0430159694953266	-0.30582529768334288	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	-0.01154783483087031	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.12483435069328369	0.11697356352994032	0.11697356352994032	0.11697356352994032	0.11697356352994032	0.11697356352994032	0.11697356352994032	0.11697356352994032	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871	0.42911744946753871
5000	0.24628188814213614	0.24628188814213614	0.24628188814213614	0.24628188814213614	0.24628188814213614	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.098485633310325435	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.25851826908504871	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.43666845131452864	0.37264935429817753	0.37264935429817753	0.37264935429817753	0.37264935429817753	0.37264935429817753	0.37264935429817753	0.13930040721975029	0.13930040721975029	0.13930040721975029	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12151995730426465	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	0.12506085097862032	-0.12636746615604139	-0.12636746615604139	-0.12636746615604139	-0.12636746615604139	-0.12636746615604139	-0.27416372098785208	-0.040814773909424854	-0.040814773909424854	-0.040814773909424854	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	-0.023034323993939218	0.13699831178078406	0.13699831178078406	0.13699831178078406	0.13699831178078406	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.13345741810642839	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829	0.31160760033590829
6000	0.26852408822870028	0.26852408822870028	0.26852408822870028	0.26852408822870028	0.26852408822870028	0.26852408822870028	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.08433152131177514	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.22656111991395991	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	0.28510409077951443	1.1081863005567911	1.1081863005567911	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.13634132689283923	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	0.11749799922259636	-0.8396622123280908	-0.8396622123280908	0.13218276133586104	0.13218276133586104	0.13218276133586104	0.13218276133586104	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.052009805581064092	-0.033166477910821224	-0.033166477910821224	-0.033166477910821224	-0.033166477910821224	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.10906312069136355	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808	0.16760609155691808
7000	0.24416356351230215	0.24416356351230215	0.24416356351230215	0.24416356351230215	0.24416356351230215	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.08563119687059205	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.22387998656092253	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.25181000459573033	0.98433258304086946	0.98433258304086946	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.13296574164280414	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	0.095272821529229904	-0.74016901952856728	-0.74016901952856728	0.111197821869498	0.111197821869498	0.111197821869498	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.047334544772212092	-0.009641624658637854	-0.009641624658637854	-0.009641624658637854	-0.009641624658637854	-0.009641624658637854	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.12860716503169262	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044	0.15653718306650044
